Date,Event Type,Asset,Message,SMP,Price Spike (>$200),Max SMP After Event,Max SMP Growth from Event,Max SMP Date,Max SMP Minutes from Event,Min SMP After Event,Min SMP Reduction from Event,Min SMP Date,Min SMP Minutes from Event,Avg SMP before Event,Avg SMP After Event,Total AB Demand (MW),AB Total Intertie Trade (MW),AB - BC Intertie (MW),AB - MT Intertie (MW),AB - SK Intertie (MW)
2018-12-26 21:30:00,offline,line 1,Sheerness 1 off line,97.53,NO,97.53,0.0,2018-12-26 21:30:00,0.0,51.88,46.80611094022352,2018-12-27 00:28:00,178.0,74.12972222222226,74.2917777777778,10450.0,177.0,256.0,-1.0,-76.0
2018-12-28 06:51:00,online,online 1,Sheerness 1 online,37.66,NO,37.66,0.0,2018-12-28 06:51:00,0.0,31.74,15.719596388741364,2018-12-28 08:00:00,69.0,39.584222222222174,33.082444444444306,10212.0,-15.0,154.0,-30.0,-136.0
2018-12-28 16:11:00,online,Keephills 1,Keephills 1 online,32.99,NO,33.24,0.757805395574418,2018-12-28 16:30:00,19.0,31.6,4.213397999393753,2018-12-28 19:08:00,177.0,33.612166666666525,32.24077777777778,11011.0,176.0,214.0,-38.0,0.0
2018-12-29 00:29:00,offline,Sundance 6,Sundance 6 Off Line,29.55,NO,31.74,7.411167512690353,2018-12-29 01:43:00,74.0,29.48,0.23688663282571687,2018-12-29 00:49:00,20.0,27.566888888888883,30.818666666666545,9851.0,438.0,500.0,-63.0,0.0
2018-12-29 16:11:00,offline,Path 1,1201L and Path 83 out of service. Path 1 remains in service.,31.75,NO,38.23,20.409448818897637,2018-12-29 16:59:00,48.0,31.6,0.47244094488188004,2018-12-29 18:26:00,135.0,31.798722222222214,32.59749999999998,10658.0,5.0,14.0,-11.0,0.0
2018-12-30 14:24:00,other,service 1201L,1201L returned to service,32.99,NO,33.27,0.848742043043349,2018-12-30 16:48:00,144.0,32.99,0.0,2018-12-30 14:24:00,0.0,31.498055555555506,33.173999999999936,10637.0,47.0,47.0,-4.0,0.0
2018-12-30 14:34:00,other,Path 83,Path 83 returned to service,32.99,NO,33.27,0.848742043043349,2018-12-30 16:48:00,134.0,32.99,0.0,2018-12-30 14:34:00,0.0,31.758055555555515,33.18788888888882,10637.0,47.0,47.0,-4.0,0.0
2019-01-04 19:17:00,offline,Battle 4,Battle River #4 offline.,32.78,NO,32.78,0.0,2019-01-04 19:17:00,0.0,30.0,8.480780964002443,2019-01-04 21:50:00,153.0,33.00366666666666,32.35172222222224,10654.0,-101.0,-2.0,-60.0,-43.0
2019-01-08 04:01:00,online,Battle 4,Battle River #4 online.,33.22,NO,80.08,141.05960264900662,2019-01-08 06:37:00,156.0,33.22,0.0,2019-01-08 04:01:00,0.0,33.14594444444446,41.97738888888889,9943.0,65.0,107.0,10.0,-51.0
2019-01-08 04:41:00,offline,Battle 4,Battle River 4 offline.,33.22,YES,675.0,1931.9084888621312,2019-01-08 07:31:00,170.0,33.22,0.0,2019-01-08 04:41:00,0.0,33.16744444444446,109.5082222222222,9943.0,65.0,107.0,10.0,-51.0
2019-01-08 10:05:00,maintenance,AESO,The AESO is doing planned system maintenance today at 10:10am for approx 2 hours. ETS Submissions and restatements will be delayed for the first 30 minutes. Following that  users may lose ETS access but can refresh and log back in immediately.,50.37,NO,50.37,0.0,2019-01-08 10:05:00,0.0,41.4,17.808219178082187,2019-01-08 12:48:00,163.0,205.0111111111121,46.87061111111097,10958.0,-391.0,-186.0,-65.0,-142.0
2019-01-08 10:19:00,online,Battle 4,Battle River #4 online.,44.83,NO,50.37,12.357796118670539,2019-01-08 11:06:00,47.0,41.4,7.651126477805037,2019-01-08 12:48:00,149.0,199.0102222222231,46.29361111111094,10958.0,-391.0,-186.0,-65.0,-142.0
2019-01-08 18:17:00,other,Path 2,Path 2 Out of Service,39.95,NO,46.03,15.219023779724662,2019-01-08 20:00:00,103.0,33.23,16.82102628285358,2019-01-08 19:19:00,62.0,53.35088888888894,35.93416666666652,11199.0,-196.0,-187.0,-11.0,0.0
2019-01-08 18:33:00,other,Path 2,Path 2 Returned to Service,38.0,NO,46.03,21.131578947368435,2019-01-08 20:00:00,87.0,33.23,12.552631578947382,2019-01-08 19:19:00,46.0,51.99761111111109,36.1183888888888,11199.0,-196.0,-187.0,-11.0,0.0
2019-01-15 09:34:00,maintenance,AESO,The AESO is doing planned maintenance today at 10:10 for approx 30 min. ADaMS unavailable for the duration of the outage. System Controllers will dispatch via phone. No impacts to ETS.,48.88,NO,60.71,24.202127659574458,2019-01-15 12:01:00,147.0,47.49,2.843698854337151,2019-01-15 09:52:00,18.0,46.73566666666673,51.02949999999995,10883.0,14.0,15.0,51.0,-51.0
2019-01-15 14:39:00,maintenance,AESO,The AESO is doing planned maintenance today at 3:00pm for approx 30 mins. ADaMS unavailable for the duration of the outage. System Controllers will dispatch via phone. No impacts to ETS.,55.0,NO,64.21,16.74545454545453,2019-01-15 16:41:00,122.0,46.83,14.854545454545454,2019-01-15 14:50:00,11.0,58.455722222222235,55.94177777777761,10810.0,14.0,75.0,-10.0,-51.0
2019-01-16 16:43:00,online,other,The current ADaMS certificate will expire on January 25  2019. If you havent installed the new certificate  please have your Corporate Contact request the new certificate via info@aeso.ca to ensure continued access to ADaMS.,60.04,YES,466.66,677.2485009993338,2019-01-16 17:17:00,34.0,47.13,21.50233177881412,2019-01-16 18:08:00,85.0,58.70483333333335,112.99261111111088,11226.0,-280.0,-178.0,16.0,-116.0
2019-01-17 01:23:00,offline,Keephills 2,Keephills #2 offline.,47.49,NO,55.0,15.813855548536537,2019-01-17 01:39:00,16.0,44.43,6.443461781427673,2019-01-17 04:11:00,168.0,40.03111111111118,51.2032222222222,9863.0,-77.0,-27.0,1.0,-51.0
2019-01-17 03:02:00,online,Sundance 6,Sundance #6 online.,55.0,NO,65.85,19.727272727272727,2019-01-17 06:00:00,178.0,39.38,28.39999999999999,2019-01-17 04:24:00,82.0,47.03488888888888,47.50299999999999,9761.0,-44.0,19.0,-12.0,-51.0
2019-01-17 09:48:00,maintenance,AESO,The AESO is doing planned maintenance today at 10:10 MST for approx 30 min. No outage to ADaMS or ETS  however  ETS submissions and restatements and updates to reports may be delayed.,47.4,NO,55.42,16.9198312236287,2019-01-17 12:08:00,140.0,47.4,0.0,2019-01-17 09:48:00,0.0,57.95366666666642,53.519222222222126,11056.0,-585.0,-261.0,-165.0,-154.0
2019-01-18 09:47:00,online,other,REMINDER: The current ADaMS certificate will expire on January 25  2019. If you havent installed the new certificate  please have your Corporate Contact request the new certificate via info@aeso.ca to ensure continued access to ADaMS.,56.86,NO,130.03,128.68448821667252,2019-01-18 10:09:00,22.0,50.37,11.413999296517762,2019-01-18 11:27:00,100.0,67.67411111111134,74.25772222222264,11171.0,-569.0,-291.0,-134.0,-144.0
2019-01-18 23:27:00,offline,Sundance 4,Sundance #4 offline.,42.7,NO,42.7,0.0,2019-01-18 23:27:00,0.0,33.22,22.20140515222483,2019-01-19 01:36:00,129.0,48.19316666666669,36.17261111111114,10285.0,-112.0,-76.0,-9.0,-27.0
2019-01-19 00:10:00,offline,Sundance 4,Sundance #4 offline.,41.0,NO,41.0,0.0,2019-01-19 00:10:00,0.0,33.22,18.975609756097565,2019-01-19 01:36:00,86.0,45.739444444444395,34.256444444444504,10107.0,-107.0,-65.0,-15.0,-26.0
2019-01-20 09:00:00,online,Keephills 2,Keephills #2 online.,33.22,NO,33.23,0.030102347983129718,2019-01-20 10:40:00,100.0,33.22,0.0,2019-01-20 09:00:00,0.0,32.837333333333454,33.22444444444427,10225.0,33.0,37.0,-9.0,0.0
2019-01-24 10:08:00,offline,Path 2,Path 2 out of service.,33.22,NO,33.22,0.0,2019-01-24 10:08:00,0.0,32.99,0.6923540036122722,2019-01-24 10:44:00,36.0,33.01705555555553,33.11650000000001,10908.0,1.0,3.0,0.0,0.0
2019-01-24 16:07:00,other,other,REMINDER: The current ADaMS certificate will expire Tomorrow  January 25  2019. If you have not yet installed the new certificate please do so immediately to ensure continued access to ADaMS,33.22,NO,36.77,10.686333534015668,2019-01-24 17:21:00,74.0,32.99,0.6923540036122722,2019-01-24 18:20:00,133.0,33.22000000000002,33.989277777777744,10802.0,-85.0,-4.0,-81.0,0.0
2019-01-25 00:38:00,offline,other,BR5 Offline,28.46,NO,28.46,0.0,2019-01-25 00:38:00,0.0,28.31,0.5270555165144186,2019-01-25 02:32:00,114.0,31.045444444444406,28.415833333333396,9697.0,91.0,168.0,-76.0,0.0
2019-01-25 15:45:00,online,Path 2,Path 2 in service.,41.48,NO,41.48,0.0,2019-01-25 15:45:00,0.0,32.99,20.467695274831232,2019-01-25 18:14:00,149.0,45.42088888888881,36.81105555555548,10458.0,-9.0,11.0,-22.0,0.0
2019-01-29 07:13:00,online,Battle 5,Battle River Unit #5 on line,49.38,NO,74.21,50.28351559335762,2019-01-29 07:14:00,1.0,38.99,21.040907249898744,2019-01-29 09:00:00,107.0,48.92999999999996,45.7701666666668,10884.0,-298.0,-184.0,-84.0,-26.0
2019-01-29 12:27:00,offline,HR Milner,HR Milner off line.,45.0,NO,88.98,97.73333333333333,2019-01-29 13:57:00,90.0,40.6,9.777777777777775,2019-01-29 13:10:00,43.0,49.93316666666665,57.59227777777766,10961.0,-129.0,-42.0,-55.0,-32.0
2019-02-01 09:29:00,maintenance,AESO,The AESO is doing maintenance today at 10:10 for approx 20 min. ADaMS unavailable for the duration. System Controllers will dispatch via phone. ETS access may be lost for 2-3 min. ETS submissions  restatements and updates to reports may be delayed.,87.65,YES,466.66,432.4130062749572,2019-02-01 10:46:00,77.0,72.43,17.36451796919566,2019-02-01 12:00:00,151.0,72.67716666666664,128.6120555555558,10953.0,-102.0,-65.0,-21.0,-16.0
2019-02-02 04:59:00,online,Sundance 4,Sundance 4 online,40.0,NO,55.0,37.5,2019-02-02 05:38:00,39.0,33.23,16.92500000000001,2019-02-02 07:00:00,121.0,41.92611111111103,46.12222222222209,9984.0,-124.0,-27.0,-81.0,-16.0
2019-02-03 07:04:00,offline,Keephills 3,Keephills #3 offline,45.29,NO,110.78,144.60145727533674,2019-02-03 09:17:00,133.0,45.29,0.0,2019-02-03 07:04:00,0.0,48.42516666666652,92.42405555555575,10345.0,-288.0,-58.0,-187.0,-41.0
2019-02-03 09:15:00,offline,Keephills 1,Keephills #1 offline,89.19,YES,910.24,920.5628433680907,2019-02-03 12:09:00,174.0,89.19,0.0,2019-02-03 09:15:00,0.0,81.41972222222212,500.3738333333337,10687.0,-642.0,-358.0,-213.0,-67.0
2019-02-03 10:06:00,online,AESO,A supply shortfall is forecast starting at 17:00 on 2019-02-03. Any generating unit that is planning to start must notify the SC as soon as practical. Refer to the supply adequacy report on the AESO website.,110.78,YES,910.24,721.6645603899622,2019-02-03 12:09:00,123.0,110.78,0.0,2019-02-03 10:06:00,0.0,93.15172222222242,725.6534444444432,10746.0,-750.0,-451.0,-168.0,-132.0
2019-02-03 17:00:00,online,Battle 3,Battle River 3 online,806.08,YES,999.99,24.055924970226283,2019-02-03 17:43:00,43.0,806.08,0.0,2019-02-03 17:00:00,0.0,822.791333333334,942.7291111111106,11231.0,-777.0,-468.0,-156.0,-152.0
2019-02-03 17:25:00,other,MPT 17:25,As of 17:25 MPT  the AESO has declared an EEA1,997.45,YES,999.99,0.2546493558574392,2019-02-03 17:43:00,18.0,804.12,19.382425184219766,2019-02-03 20:07:00,162.0,840.920722222225,934.46761111111,11231.0,-777.0,-468.0,-156.0,-152.0
2019-02-03 19:15:00,other,MPT 19:15,Effective 19:15 MPT  the AESO has declared an EEA 0,999.99,YES,999.99,0.0,2019-02-03 19:15:00,0.0,95.0,90.49990499904999,2019-02-03 21:58:00,163.0,938.3860555555545,723.1969444444456,11068.0,-719.0,-444.0,-124.0,-153.0
2019-02-04 05:09:00,online,AESO,A supply shortfall is forecast starting at 06:00 on 2019-02-04. Any generating unit that is planning to start must notify the SC as soon aspractical. Refer to the supply adequacy report on the AESO website.,806.08,YES,999.99,24.055924970226283,2019-02-04 07:01:00,112.0,806.08,0.0,2019-02-04 05:09:00,0.0,131.7978333333333,926.8265555555553,10041.0,-653.0,-373.0,-134.0,-152.0
2019-02-04 07:04:00,other,MPT 7:04,As of 7:04 MPT  the AESO has declared an EEA2.,999.99,YES,999.99,0.0,2019-02-04 07:04:00,0.0,894.17,10.582105821058219,2019-02-04 09:03:00,119.0,635.6652222222233,960.3487222222194,10818.0,-855.0,-524.0,-179.0,-153.0
2019-02-04 08:14:00,other,MPT 8:14,As of 8:14 MPT  the AESO has declared an EEA0.,999.99,YES,999.99,0.0,2019-02-04 08:14:00,0.0,894.17,10.582105821058219,2019-02-04 09:03:00,49.0,932.212944444444,950.2912777777781,10921.0,-850.0,-511.0,-178.0,-153.0
2019-02-04 08:48:00,online,Keephills 1,Keephills 1 online,963.0,YES,999.0,3.738317757009346,2019-02-04 10:10:00,82.0,555.15,42.35202492211838,2019-02-04 11:40:00,172.0,960.7059444444457,906.3978333333339,10921.0,-850.0,-511.0,-178.0,-153.0
2019-02-04 11:45:00,online,Keephills 3,Keephills 3 on line.,555.15,YES,555.15,0.0,2019-02-04 11:45:00,0.0,119.7,78.43825992974871,2019-02-04 13:03:00,78.0,913.1953333333344,298.08249999999884,10961.0,-853.0,-490.0,-209.0,-153.0
2019-02-06 06:33:00,offline,Sundance 6,Sundance 6 off line.,60.72,YES,444.98,632.8392621870883,2019-02-06 06:40:00,7.0,49.7,18.148880105401844,2019-02-06 09:03:00,150.0,85.58261111111102,111.85038888888889,10657.0,-445.0,-192.0,-99.0,-152.0
2019-02-06 12:07:00,online,Sundance 6,Sundance 6 on line.,92.96,YES,409.05,340.02796901893294,2019-02-06 12:49:00,42.0,47.04,49.39759036144578,2019-02-06 14:48:00,161.0,106.83127777777784,176.79061111111085,10996.0,-308.0,46.0,-204.0,-153.0
2019-02-08 09:34:00,maintenance,AESO,The AESO is doing maintenance today at 10:10 for approx 30 min. ADaMS available for the duration. ETS submissions  restatements and updates to reports may be delayed.,53.15,NO,101.24,90.47977422389464,2019-02-08 10:09:00,35.0,49.05,7.714016933207901,2019-02-08 12:00:00,146.0,46.757111111111016,87.38722222222222,11281.0,158.0,213.0,20.0,-75.0
2019-02-08 19:44:00,offline,HR Milner,HR Milner off line,84.92,NO,84.92,0.0,2019-02-08 19:44:00,0.0,54.29,36.06924163918983,2019-02-08 21:00:00,76.0,70.9052777777778,65.15811111111111,11350.0,226.0,270.0,-39.0,-6.0
2019-02-12 23:40:00,offline,Battle 3,Battle River 3  Battle River 4 & Battle River 5 off line.,50.04,NO,56.5,12.909672262190242,2019-02-12 23:59:00,19.0,50.04,0.0,2019-02-12 23:40:00,0.0,61.8290000000001,53.04522222222222,10522.0,261.0,270.0,70.0,-77.0
2019-02-12 23:41:00,offline,Battle 757s,Battle River (757s) 240/144kV transformer 912T out of service.,50.04,NO,56.5,12.909672262190242,2019-02-12 23:59:00,18.0,50.04,0.0,2019-02-12 23:41:00,0.0,61.724388888888996,53.07277777777778,10522.0,261.0,270.0,70.0,-77.0
2019-02-13 07:32:00,online,Battle 4,Battle River 4 on line.,163.09,NO,163.09,0.0,2019-02-13 07:32:00,0.0,50.36,69.12134404316635,2019-02-13 09:48:00,136.0,85.19988888888882,104.50211111111128,11272.0,-422.0,-157.0,-113.0,-153.0
2019-02-13 08:27:00,maintenance,AESO,The AESO is doing planned maintenance today at 9:10am-5:00pm. ADaMS/ETS will remain fully functional. Users opening new sessions of ETS may experience connectivity issues and may need to restart/refresh their browser.,127.25,NO,127.25,0.0,2019-02-13 08:27:00,0.0,42.0,66.99410609037328,2019-02-13 11:00:00,153.0,106.44972222222233,72.04611111111113,11256.0,-497.0,-209.0,-135.0,-153.0
2019-02-13 14:15:00,online,Battle 5,Battle River 5 on line.,95.63,NO,101.84,6.4937781031057185,2019-02-13 16:18:00,123.0,55.0,42.48666736379797,2019-02-13 16:00:00,105.0,69.49322222222212,86.88483333333343,10976.0,-140.0,38.0,-92.0,-89.0
2019-02-13 16:00:00,offline,Battle 5,Battle River 5 off line.,55.0,NO,118.45,115.36363636363637,2019-02-13 17:50:00,110.0,55.0,0.0,2019-02-13 16:00:00,0.0,90.77905555555552,104.787555555556,11019.0,-306.0,51.0,-205.0,-155.0
2019-02-13 19:10:00,online,Battle 5,Battle River 5 on line.,118.45,NO,118.45,0.0,2019-02-13 19:10:00,0.0,50.09,57.71211481637821,2019-02-13 21:25:00,135.0,106.50833333333378,77.26561111111101,11358.0,-494.0,-223.0,-116.0,-155.0
2019-02-14 15:12:00,online,Battle 3,Battle River 3 on line.,70.0,NO,70.0,0.0,2019-02-14 15:12:00,0.0,50.03,28.528571428571425,2019-02-14 17:06:00,114.0,84.4885000000001,53.723555555555556,11006.0,124.0,363.0,-84.0,-153.0
2019-02-15 22:25:00,offline,Battle 3,Battle River #3 off line.,45.0,NO,52.47,16.599999999999994,2019-02-15 23:00:00,35.0,36.52,18.84444444444444,2019-02-15 22:37:00,12.0,56.963833333333405,44.03166666666672,10684.0,3.0,199.0,-44.0,-149.0
2019-02-17 05:49:00,offline,Battle 5,Battle River #5 off line.,33.23,NO,46.98,41.378272645200134,2019-02-17 06:32:00,43.0,33.23,0.0,2019-02-17 05:49:00,0.0,34.65577777777766,39.6591666666665,10006.0,665.0,642.0,22.0,0.0
2019-02-17 15:14:00,online,Battle 5,Battle River #5 online.,51.26,NO,96.78,88.80218493952401,2019-02-17 17:22:00,128.0,46.98,8.349590323839251,2019-02-17 18:03:00,169.0,68.85749999999975,62.450611111111165,10574.0,372.0,396.0,26.0,-51.0
2019-02-19 02:00:00,online,Battle 3,Battle River 3 online.,33.22,NO,33.23,0.030102347983129718,2019-02-19 03:05:00,65.0,32.99,0.6923540036122722,2019-02-19 02:03:00,3.0,34.86444444444435,33.1871666666666,9856.0,922.0,742.0,180.0,0.0
2019-02-20 08:33:00,maintenance,AESO,The AESO is doing planned maintenance today at 9:10am-5:00pm. ADaMS/ETS will remain fully functional. Users opening new sessions of ETS may experience connectivity issues and may need to restart/refresh their browser.,51.47,NO,69.78,35.574120847095394,2019-02-20 10:06:00,93.0,50.27,2.33145521663104,2019-02-20 09:02:00,29.0,70.15511111111101,55.86399999999996,10631.0,186.0,252.0,80.0,-147.0
2019-02-21 22:40:00,offline,Battle 3,Battle River #3 off line.,33.23,NO,33.45,0.6620523623232177,2019-02-22 00:00:00,80.0,32.78,1.3541980138429,2019-02-22 01:24:00,164.0,49.14749999999997,33.102055555555424,10548.0,584.0,511.0,101.0,-27.0
2019-02-22 13:49:00,offline,Sundance 4,Sundance 4 off line.,33.23,NO,49.34,48.480288895576315,2019-02-22 15:34:00,105.0,33.23,0.0,2019-02-22 13:49:00,0.0,40.39027777777759,43.67922222222227,10468.0,353.0,323.0,8.0,24.0
2019-02-23 12:03:00,online,Sundance 4,Sundance 4 on line.,37.56,NO,50.07,33.30670926517571,2019-02-23 14:39:00,156.0,33.23,11.528221512247082,2019-02-23 14:00:00,117.0,34.39455555555559,37.20488888888878,10737.0,12.0,290.0,-251.0,-26.0
2019-02-23 14:30:00,offline,Sundance 4,Sundance 4 off line.,39.62,NO,50.46,27.359919232710773,2019-02-23 16:33:00,123.0,39.62,0.0,2019-02-23 14:30:00,0.0,35.213222222222235,49.49111111111101,10664.0,-16.0,279.0,-276.0,-16.0
2019-02-24 01:07:00,online,Battle 3,Battle River 3 on line.,46.02,NO,49.99,8.62668405041287,2019-02-24 02:04:00,57.0,39.09,15.05867014341591,2019-02-24 01:41:00,34.0,50.332666666666675,43.94422222222219,10015.0,143.0,180.0,-11.0,-25.0
2019-02-24 06:01:00,online,Sundance 4,Sundance 4 on line.,39.09,NO,50.79,29.93092862624711,2019-02-24 08:37:00,156.0,39.0,0.23023791250960102,2019-02-24 08:03:00,122.0,39.80133333333343,44.88355555555548,10102.0,150.0,141.0,64.0,-53.0
2019-02-24 10:13:00,offline,Battle 4,Battle River 4 off line.,50.23,NO,51.43,2.3890105514632776,2019-02-24 12:04:00,111.0,50.07,0.31853474019509775,2019-02-24 11:48:00,95.0,47.27188888888879,50.93427777777788,10556.0,122.0,95.0,51.0,-17.0
2019-02-24 10:56:00,online,Battle 4,Battle River #4 On line.,50.46,NO,51.43,1.922314704716599,2019-02-24 12:04:00,68.0,50.01,0.8917954815695683,2019-02-24 13:47:00,171.0,47.51644444444438,50.991499999999995,10556.0,122.0,95.0,51.0,-17.0
2019-02-25 09:39:00,maintenance,AESO,The AESO is doing maintenance today at 10:10 for approx 20 min. ADaMS unavailable for the duration. System Controllers will dispatch via phone. ETS access may be lost for 2-3 min. ETS submissions  restatements and updates to reports may be delayed.,91.87,NO,138.67,50.94154783933818,2019-02-25 11:00:00,81.0,78.15,14.934146075976917,2019-02-25 10:40:00,61.0,85.00266666666691,89.28711111111119,11293.0,-212.0,-145.0,-41.0,-26.0
2019-02-26 05:08:00,offline,Sundance 4,Sundance 4 off line.,66.71,YES,900.0,1249.123070004497,2019-02-26 05:47:00,39.0,65.05,2.488382551341628,2019-02-26 07:48:00,160.0,53.80216666666684,277.8137777777784,10447.0,319.0,91.0,244.0,-16.0
2019-02-26 09:36:00,maintenance,AESO,The AESO is doing planned maintenance today at 10:10 MST for approx 20 min. ETS access will be lost for approx 5  min. ETS submissions and restatements  and updates to reports may be delayed during the outage. No impact to ADaMS.,117.0,NO,165.75,41.66666666666667,2019-02-26 11:09:00,93.0,63.45,45.76923076923076,2019-02-26 10:09:00,33.0,123.59166666666638,96.44649999999989,11166.0,-316.0,-333.0,40.0,-23.0
2019-02-26 13:51:00,maintenance,AESO,The AESO is doing planned maintenance today at 14:10 MST for approx20 min. ETS access will be lost for approx 5  minutes. ETS submissions and restatements  and updates to reports may be delayed during the outage. No impact to ADaMS.,53.45,NO,181.56,239.68194574368567,2019-02-26 15:15:00,84.0,53.45,0.0,2019-02-26 13:51:00,0.0,91.75011111111087,84.09988888888903,11027.0,-342.0,-234.0,-92.0,-16.0
2019-02-26 22:22:00,offline,Battle 3,Battle River #3 off line.,48.06,NO,54.45,13.295880149812733,2019-02-27 00:06:00,104.0,44.95,6.471077819392423,2019-02-27 00:00:00,98.0,67.4114444444443,49.49322222222223,10583.0,247.0,246.0,40.0,-41.0
2019-02-27 17:01:00,offline,Sheerness 2,Sheerness #2 off line.,343.25,YES,895.0,160.7428987618354,2019-02-27 20:00:00,179.0,79.41,76.86525855790241,2019-02-27 18:03:00,62.0,237.90433333333328,156.8411111111107,10707.0,-13.0,149.0,-60.0,-101.0
2019-02-27 21:00:00,online,Battle 3,Battle River #3 on line.,104.85,NO,198.65,89.4611349546972,2019-02-27 23:00:00,120.0,55.1,47.448736289938,2019-02-27 22:33:00,93.0,187.21199999999982,89.56211111111129,10638.0,-63.0,150.0,-113.0,-101.0
